sample_index,timestamp_ms,ppg,ecg,pcg
972,-3336,22376,28647,2725
973,-3336,22374,28646,2732
974,-3336,22372,28643,2735
975,-3336,22376,28640,2726
976,-3336,22370,28641,2687
977,-3336,22366,28641,2645
978,-3336,22370,28636,2622
979,-3336,22370,28636,2611
980,-3336,22366,28635,2559
981,-3336,22365,28636,2544
982,-3336,22371,28636,2507
983,-3336,22369,28636,2515
984,574,22371,28635,2514
985,574,22364,28633,2513
986,574,22366,28633,2506
987,574,22363,28628,2496
988,574,22367,28625,2487
989,574,22365,28620,2437
990,574,22363,28609,2370
991,-1508,22364,28607,2268
992,-1508,22358,28603,2160
993,-1508,22360,28601,2078
994,-1508,22360,28601,1984
995,-1508,22359,28606,1941
996,-1508,22361,28606,1867
997,-1508,22359,28606,1782
998,-1508,22362,28607,1727
999,-1508,22363,28604,1679
1000,-1508,22360,28606,1634
1001,-1508,22362,28608,1584
1002,-1508,22360,28612,1507
1003,-1508,22363,28609,1438
1004,-9840,22361,28603,1419
1005,-9840,22359,28610,1407
1006,-9840,22359,28606,1385
1007,-9840,22357,28607,1369
1008,-9840,22356,28610,1347
1009,-9840,22358,28606,1328
1010,30240,22357,28611,1112
1011,30240,22358,28609,321
1012,30240,22357,28609,0
1013,30240,22355,28611,0
1014,30240,22353,28605,0
1015,30240,22353,28603,0
1016,30240,22355,28600,0
1017,30240,22352,28601,0
1018,30240,22351,28600,0
1019,30240,22350,28601,0
1020,30240,22349,28597,0
1021,30240,22347,28598,0
1022,30240,22346,28600,0
1023,-22964,22347,28597,0
1024,-22964,22342,28598,0
1025,-22964,22347,28595,0
1026,-22964,22345,28592,0
1027,-22964,22345,28599,0
1028,-22964,22347,28596,0
1029,8226,22347,28599,0
1030,8226,22350,28603,0
1031,8226,22348,28601,54
1032,8226,22352,28606,69
1033,8226,22354,28605,238
1034,8226,22357,28610,945
1035,8226,22360,28613,1370
1036,8226,22360,28618,1451
1037,8226,22361,28623,1327
1038,8226,22371,28624,1253
1039,8226,22370,28628,1591
1040,8226,22374,28635,2832
1041,8226,22378,28640,2301
1042,9127,22381,28647,1431
1043,9127,22385,28647,1099
1044,9127,22386,28648,1159
1045,9127,22384,28645,1278
1046,9127,22384,28647,1341
1047,9127,22383,28645,1451
1048,-15343,22388,28644,1559
1049,-15343,22390,28650,1679
1050,-15343,22388,28650,1778
1051,-15343,22388,28646,1874
1052,-15343,22384,28644,1955
1053,-15343,22385,28648,2023
1054,-15343,22381,28649,2109
1055,-15343,22384,28648,2179
1056,-15343,22383,28650,2241
1057,-15343,22386,28651,2288
1058,-15343,22386,28655,2357
1059,-15343,22387,28659,2431
1060,-15343,22385,28650,2545
1061,-12051,22378,28631,2633
1062,-12051,22374,28610,2727
1063,-12051,22363,28579,2799
1064,-12051,22353,28543,2831
1065,-12051,22344,28510,2854
1066,-12051,22335,28483,2859
1067,-12051,22332,28465,2822
1068,-27275,22325,28456,2826
1069,-27275,22327,28444,2800
1070,-27275,22326,28444,2768
1071,-27275,22323,28439,2766
1072,-27275,22320,28438,2737
1073,-27275,22319,28432,2705
1074,-27275,22324,28433,2688
1075,-27275,22319,28431,2677
1076,-27275,22318,28430,2701
1077,-27275,22316,28432,2673
1078,-27275,22318,28435,2671
1079,-27275,22319,28437,2653
1080,-23767,22317,28436,2640
1081,-23767,22321,28437,2618
1082,-23767,22318,28439,2590
1083,-23767,22321,28444,2528
1084,-23767,22326,28445,2501
1085,-23767,22325,28448,2445
1086,-23767,22325,28454,2400
1087,-2142,22327,28458,2340
1088,-2142,22330,28462,2304
1089,-2142,22324,28464,2320
1090,-2142,22325,28467,2314
1091,-2142,22326,28470,2384
1092,-2142,22327,28473,2503
1093,-2142,22324,28477,2610
1094,-2142,22324,28476,2636
1095,-2142,22329,28477,2543
1096,-2142,22326,28474,2487
1097,-2142,22324,28471,2419
1098,-2142,22319,28476,2307
1099,-2142,22321,28475,2203
1100,-5476,22319,28472,2098
1101,-5476,22318,28467,2000
1102,-5476,22317,28470,1893
1103,-5476,22314,28468,1809
1104,-5476,22314,28468,1722
1105,-5476,22313,28467,1607
1106,-32339,22315,28466,1475
1107,-32339,22312,28464,1408
1108,-32339,22314,28470,1349
1109,-32339,22311,28474,1242
1110,-32339,22314,28478,1104
1111,-32339,22310,28484,1040
1112,-32339,22319,28437,963
1113,-32339,22312,28489,813
1114,-32339,22314,28488,666
1115,-32339,22317,28496,608
1116,-32339,22315,28503,557
1117,-32339,22314,28504,471
1118,-32339,22314,28509,429
1119,-19572,22314,28515,400
1120,-19572,22318,28515,331
1121,-19572,22315,28521,358
1122,-19572,22317,28523,474
1123,-19572,22320,28529,1702
1124,-19572,22323,28531,1577
1125,-9607,22322,28536,490
1126,-9607,22323,28541,0
1127,-9607,22320,28546,0
1128,-9607,22322,28553,0
1129,-9607,22325,28555,0
1130,-9607,22326,28559,0
1131,-9607,22329,28567,0
1132,-9607,22326,28567,0
1133,-9607,22330,28568,0
1134,-9607,22329,28572,0
1135,-9607,22331,28576,0
1136,-9607,22326,28579,0
1137,-9607,22329,28582,0
1138,-5771,22327,28584,17
1139,-5771,22333,28587,45
1140,-5771,22332,28592,79
1141,-5771,22331,28597,88
1142,-5771,22331,28599,122
1143,-5771,22330,28596,165
1144,4486,22327,28591,208
1145,4486,22326,28579,244
1146,4486,22319,28551,240
1147,4486,22310,28515,260
1148,4486,22299,28481,320
1149,4486,22286,28457,331
1150,4486,22288,28443,289
1151,4486,22281,28428,243
1152,4486,22279,28422,208
1153,4486,22283,28421,182
1154,4486,22280,28422,192
1155,4486,22282,28426,225
1156,4486,22284,28430,289
1157,7526,22286,28431,344
1158,7526,22287,28435,351
1159,7526,22287,28440,384
1160,7526,22289,28437,452
1161,7526,22290,28444,473
1162,7526,22293,28445,471
1163,7526,22291,28446,528
1164,8831,22296,28450,523
1165,8831,22291,28447,592
1166,8831,22289,28452,650
1167,8831,22294,28454,697
1168,8831,22291,28453,775
1169,8831,22291,28458,833
1170,8831,22290,28461,867
1171,8831,22294,28463,939
1172,8831,22291,28468,989
1173,8831,22290,28472,1047
1174,8831,22294,28475,1073
1175,8831,22291,28481,1150
1176,4786,22292,28484,1125
1177,4786,22291,28490,1146
1178,4786,22294,28494,1068
1179,4786,22298,28495,1115
1180,4786,22297,28499,1022
1181,4786,22297,28502,985
1182,4786,22301,28507,961
1183,961,22303,28511,965
1184,961,22304,28514,1051
1185,961,22306,28517,1163
1186,961,22307,28523,1189
1187,961,22307,28530,1214
1188,961,22311,28534,1297
1189,961,22314,28540,1396
1190,961,22316,28541,1435
1191,961,22317,28551,1477
1192,961,22319,28556,1568
1193,961,22321,28563,1647
1194,961,22317,28563,1734
1195,961,22320,28565,1834
1196,3236,22313,28569,1941
1197,3236,22313,28569,2011
1198,3236,22312,28572,2151
1199,3236,22315,28574,2355
1200,3236,22311,28577,3242
1201,3236,22316,28584,4095
1202,-2937,22316,28589,3569
1203,-2937,22320,28593,2742
1204,-2937,22318,28596,2512
1205,-2937,22321,28601,2559
1206,-2937,22321,28606,2629
1207,-2937,22323,28607,2672
1208,-2937,22323,28610,2730
1209,-2937,22326,28618,2802
1210,-2937,22329,28627,2864
1211,-2937,22330,28632,2943
1212,-2937,22332,28635,2970
1213,-2937,22332,28638,3047
1214,-2937,22331,28638,3114
1215,5956,22331,28638,3171
1216,5956,22327,28636,3367
1217,5956,22327,28639,3295
1218,5956,22326,28640,3329
1219,5956,22331,28645,3370
1220,5956,22331,28646,3386
1221,-1008,22330,28647,3394
1222,-1008,22333,28636,3366
1223,-1008,22321,28620,3355
1224,-1008,22317,28586,3435
1225,-1008,22309,28556,3367
1226,-1008,22299,28527,3297
1227,-1008,22293,28510,3213
1228,-1008,22290,28492,3088
1229,-1008,22289,28487,2961
1230,-1008,22287,28482,2870
1231,-1008,22285,28483,2789
1232,-1008,22287,28483,2707
1233,-1008,22288,28484,2660
1234,20443,22286,28485,2624
1235,20443,22291,28493,2598
1236,20443,22291,28493,2559
1237,20443,22293,28494,2547
1238,20443,22297,28498,2519
1239,20443,22301,28502,2494
1240,-32600,22294,28500,2453
1241,-32600,22295,28499,2414
1242,-32600,22293,28504,2368
1243,-32600,22296,28505,2323
1244,-32600,22294,28509,2320
1245,-32600,22299,28509,2320
1246,-32600,22299,28516,2298
1247,-32600,22304,28526,2243
1248,-32600,22310,28530,2227
1249,-32600,22309,28536,2203
1250,-32600,22309,28537,2163
1251,-32600,22306,28541,2156
1252,-32600,22305,28544,2159
1253,-11596,22308,28547,2110
1254,-11596,22309,28548,2064
1255,-11596,22311,28551,2054
1256,-11596,22308,28554,2043
1257,-11596,22308,28554,2042
1258,-11596,22309,28554,2032
1259,-11596,22306,28549,2013
1260,25356,22306,28550,2034
1261,25356,22304,28556,2007
1262,25356,22304,28553,1988
1263,25356,22308,28558,1970
1264,25356,22285,28483,1915
1265,25356,22304,28564,1921
1266,25356,22308,28565,1937
1267,25356,22309,28572,1922
1268,25356,22312,28574,1906
1269,25356,22310,28577,1920
1270,25356,22312,28589,1931
1271,25356,22309,28593,1907
1272,-5311,22309,28596,1934
1273,-5311,22314,28601,1925
1274,-5311,22317,28603,1901
1275,-5311,22317,28606,1857
1276,-5311,22319,28609,1824
1277,-5311,22314,28611,1751
1278,-5311,22322,28619,1719
1279,23558,22323,28627,1734
1280,23558,22322,28627,1727
1281,23558,22326,28638,2558
1282,23558,22327,28641,3647
1283,23558,22330,28649,2490
1284,23558,22330,28652,1712
1285,23558,22331,28653,1462
1286,23558,22331,28656,1472
1287,23558,22333,28661,1456
1288,23558,22332,28661,1451
1289,23558,22330,28662,1481
1290,23558,22335,28667,1520
1291,23558,22330,28669,1553
1292,20411,22332,28672,1575
1293,20411,22334,28671,1616
1294,20411,22335,28678,1622
1295,20411,22340,28685,1627
1296,20411,22341,28688,1654
1297,20411,22341,28690,1664
1298,-8127,22343,28700,1680
1299,-8127,22343,28700,1709
1300,-8127,22342,28698,1742
1301,-8127,22342,28699,1769
1302,-8127,22341,28697,1787
1303,-8127,22336,28683,1858
1304,-8127,22331,28661,1903
1305,-8127,22325,28632,1933
1306,-8127,22314,28599,1966
1307,-8127,22307,28578,2001
1308,-8127,22299,28560,2002
1309,-8127,22297,28547,1983
1310,-8127,22293,28546,1963
1311,-13145,22294,28541,1949
1312,-13145,22292,28540,1909
1313,-13145,22292,28541,1892
1314,-13145,22299,28541,1919
1315,-13145,22297,28545,1945
1316,-13145,22302,28549,1961
1317,-3511,22304,28550,1978
1318,-3511,22299,28553,2002
1319,-3511,22302,28554,2017
1320,-3511,22299,28553,2043
1321,-3511,22298,28554,2046
1322,-3511,22298,28550,2066
1323,-3511,22301,28555,2061
1324,-3511,22299,28555,2063
1325,-3511,22305,28559,2087
1326,-3511,22299,28562,2133
1327,-3511,22301,28570,2141
1328,-3511,22303,28569,2170
1329,-3511,22301,28575,2233
1330,-11073,22306,28581,2258
1331,-11073,22307,28591,2262
1332,-11073,22314,28597,2294
1333,-11073,22313,28598,2310
1334,-11073,22311,28596,2334
1335,-11073,22309,28602,2320
1336,-23628,22304,28601,2352
1337,-23628,22305,28602,2375
1338,-23628,22304,28605,2370
1339,-23628,22304,28604,2339
1340,-23628,22308,28608,2357
1341,-23628,22302,28607,2379
1342,-23628,22306,28602,2394
1343,-23628,22304,28611,2416
1344,-23628,22305,28610,2394
1345,-23628,22306,28612,2350
1346,-23628,22303,28616,2321
1347,-23628,22303,28618,2295
1348,-23628,22305,28623,2317
1349,25467,22304,28626,2349
1350,25467,22306,28629,2316
1351,25467,22307,28630,2295
1352,25467,22307,28635,2287
1353,25467,22306,28637,2279
1354,25467,22308,28640,2240
1355,25467,22305,28639,2241
1356,-18223,22306,28639,2209
1357,-18223,22307,28643,2213
1358,-18223,22307,28644,2225
1359,-18223,22305,28645,2219
1360,-18223,22306,28648,2192
1361,-18223,22308,28653,2162
1362,-18223,22308,28660,2199
1363,-18223,22309,28659,2229
1364,-18223,22307,28663,2879
1365,-18223,22308,28665,4095
1366,-18223,22306,28665,2992
1367,-18223,22306,28665,2253
1368,-1661,22304,28665,1967
1369,-1661,22304,28668,1991
1370,-1661,22304,28665,1981
1371,-1661,22302,28665,1967
1372,-1661,22301,28664,1935
1373,-1661,22300,28664,1953
1374,-1661,22301,28670,1969
1375,8640,22296,28669,1934
1376,8640,22297,28667,1922
1377,8640,22295,28668,1894
1378,8640,22297,28667,1873
1379,8640,22296,28672,1903
1380,8640,22295,28669,1887
1381,8640,22293,28672,1904
1382,8640,22294,28671,1930
1383,8640,22293,28672,1938
1384,8640,22290,28671,1938
1385,8640,22290,28664,1953
1386,8640,22286,28655,1968
1387,8640,22279,28631,1974
1388,12098,22270,28604,1968
1389,12098,22259,28573,2005
1390,12098,22252,28545,2026
1391,12098,22243,28528,1984
1392,12098,22240,28511,1939
1393,12098,22238,28502,1858
1394,5033,22233,28499,1794
1395,5033,22232,28498,1757
1396,5033,22236,28499,1699
1397,5033,22238,28495,1713
1398,5033,22235,28502,1679
1399,5033,22238,28503,1686
1400,5033,22236,28508,1664
1401,5033,22237,28507,1678
1402,5033,22237,28505,1600
1403,5033,22238,28509,1728
1404,5033,22236,28514,1732
1405,5033,22236,28513,1758
1406,5033,22237,28510,1741
1407,3490,22235,28513,1814
1408,3490,22237,28513,1471
1409,3490,22237,28513,1875
1410,3490,22236,28517,1842
1411,3490,22240,28518,1942
1412,3490,22236,28524,1957
1413,6954,22239,28527,1983
1414,6954,22237,28528,1981
1415,6954,22241,28535,1995
1416,6954,22293,28672,1979
1417,6954,22243,28541,1955
1418,6954,22242,28544,1941
1419,6954,22241,28545,1926
1420,6954,22237,28541,1924
1421,6954,22237,28540,1919
1422,6954,22233,28539,1887
1423,6954,22234,28541,1885
1424,6954,22231,28540,1902
1425,6954,22233,28539,1889
1426,4059,22235,28541,1934
1427,4059,22232,28541,1974
1428,4059,22234,28542,1991
1429,4059,22237,28543,1968
1430,4059,22237,28545,1861
1431,4059,22235,28546,1999
1432,1929,22230,28545,1999
1433,1929,22231,28548,2001
1434,1929,22234,28547,2034
1435,1929,22235,28549,2063
1436,1929,22234,28551,2080
1437,1929,22239,28553,2031
1438,1929,22232,28560,2030
1439,1929,22237,28561,2013
1440,1929,22238,28566,2118
1441,1929,22238,28574,2219
1442,1929,22238,28577,3197
1443,1929,22243,28584,3914
1444,1929,22245,28588,2770
1445,28455,22242,28595,2198
1446,28455,22245,28594,1947
1447,28455,22246,28597,1983
1448,28455,22246,28596,1904
1449,28455,22244,28597,1808
1450,28455,22245,28601,1763
1451,28455,22245,28603,1725
1452,26615,22243,28604,1723
1453,26615,22245,28609,1723
1454,26615,22251,28614,1761
1455,26615,22247,28614,1776
1456,26615,22250,28620,1804
1457,26615,22249,28620,1841
1458,26615,22250,28625,1899
1459,26615,22249,28627,1947
1460,26615,22245,28628,1970
1461,26615,22245,28628,2011
1462,26615,22248,28625,2086
1463,26615,22243,28618,2128
1464,25973,22242,28606,2160
1465,25973,22233,28585,2191
1466,25973,22225,28565,2227
1467,25973,22218,28539,2255
1468,25973,22215,28519,2263
1469,25973,22213,28507,2231
1470,25973,22207,28494,2192
1471,31508,22204,28490,2150
1472,31508,22202,28481,2098
1473,31508,22201,28482,2112
1474,31508,22198,28480,2127
1475,31508,22202,28480,2112
1476,31508,22203,28482,2123
1477,31508,22203,28486,2141
1478,31508,22205,28491,2117
1479,31508,22204,28490,2112
1480,31508,22205,28493,2105
1481,31508,22205,28495,2118
1482,31508,22208,28497,2105
1483,31508,22208,28501,2123
1484,3265,22206,28500,2142
1485,3265,22207,28499,2127
1486,3265,22206,28500,2130
1487,3265,22208,28502,2143
1488,3265,22208,28510,2157
1489,3265,22212,28511,2179
1490,2529,22214,28522,2186
1491,2529,22212,28525,2179
1492,2529,22213,28530,2183
1493,2529,22213,28527,2185
1494,2529,22212,28530,2191
1495,2529,22216,28534,2199
1496,2529,22210,28539,2207
1497,2529,22215,28542,2215
1498,2529,22214,28543,2211
1499,2529,22215,28549,2197
1500,2529,22215,28547,2181
1501,2529,22217,28550,2189
1502,2529,22216,28548,1998
1503,-28827,22216,28551,2213
1504,-28827,22217,28548,2224
1505,-28827,22218,28551,2201
1506,-28827,22220,28552,2222
1507,-28827,22219,28550,2224
1508,-28827,22216,28551,2282
1509,6967,22217,28556,2353
1510,6967,22218,28554,2378
1511,6967,22216,28559,2321
1512,6967,22217,28562,2304
1513,6967,22218,28567,2304
1514,6967,22218,28568,2320
1515,6967,22221,28572,2293
1516,6967,22220,28576,2301
1517,6967,22217,28578,2288
1518,6967,22220,28584,2259
1519,6967,22221,28589,2227
1520,6967,22223,28589,2224
1521,6967,22222,28591,2155
1522,4552,22220,28595,2118
1523,4552,22223,28599,2183
1524,4552,22225,28598,2731
1525,4552,22223,28601,4095
1526,4552,22222,28606,3395
1527,4552,22222,28609,2236
1528,-8867,22228,28615,1914
1529,-8867,22228,28620,1936
1530,-8867,22230,28626,1919
1531,-8867,22231,28624,1897
1532,-8867,22232,28622,1903
1533,-8867,22233,28627,1914
1534,-8867,22234,28633,1901
1535,-8867,22232,28635,1874
1536,-8867,22233,28639,1875
1537,-8867,22232,28642,1879
1538,-8867,22231,28645,1869
1539,-8867,22233,28645,1887
1540,-8867,22230,28643,1863
1541,-9591,22230,28644,1891
1542,-9591,22228,28647,1876
1543,-9591,22230,28645,1872
1544,-9591,22232,28641,1901
1545,-9591,22230,28635,1919
1546,-9591,22223,28624,1934
1547,-9591,22219,28599,1937
1548,-16936,22215,28576,1950
1549,-16936,22207,28559,1957
1550,-16936,22201,28540,1967
1551,-16936,22201,28526,1901
1552,-16936,22200,28520,1808
1553,-16936,22197,28513,1732
1554,-16936,22198,28511,1686
1555,-16936,22192,28508,1608
1556,-16936,22196,28512,1582
1557,-16936,22191,28511,1570
1558,-16936,22193,28512,1526
1559,-16936,22196,28513,1484
1560,-9928,22196,28513,1447
1561,-9928,22195,28515,1417
1562,-9928,22197,28515,1434
1563,-9928,22198,28514,1418
1564,-9928,22196,28514,1424
1565,-9928,22198,28517,1426
1566,-9928,22197,28519,1422
1567,-18173,22199,28521,1406
1568,-18173,22232,28635,1351
1569,-18173,22197,28520,1349
1570,-18173,22198,28527,1315
1571,-18173,22200,28532,1310
1572,-18173,22199,28535,1310
1573,-18173,22203,28541,1282
1574,-18173,22204,28543,1255
1575,-18173,22202,28549,1247
1576,-18173,22203,28552,1264
1577,-18173,22202,28556,1229
1578,-18173,22204,28556,1237
1579,-18173,22201,28559,1221
1580,-19383,22205,28559,1187
1581,-19383,22203,28562,1171
1582,-19383,22207,28561,1155
1583,-19383,22206,28566,1151
1584,-19383,22208,28566,1095
1585,-19383,22205,28568,1059
1586,-20892,22208,28568,1006
1587,-20892,22208,28567,996
1588,-20892,22206,28569,991
1589,-20892,22208,28569,944
1590,-20892,22206,28571,912
1591,-20892,22207,28575,862
1592,-20892,22201,28574,861
1593,-20892,22197,28575,894
1594,-20892,22202,28572,865
1595,-20892,22199,28570,851
1596,-20892,22194,28573,811
1597,-20892,22194,28573,789
1598,-20892,22196,28570,779
1599,-8403,22191,28571,722
1600,-8403,22195,28572,770
1601,-8403,22192,28574,798
1602,-8403,22190,28579,774
1603,-8403,22192,28585,756
1604,-8403,22196,28585,754
1605,-962,22194,28588,711
1606,-962,22191,28591,813
1607,-962,22192,28593,896
1608,-962,22192,28592,1882
1609,-962,22191,28598,2384
1610,-962,22194,28600,1456
1611,-962,22194,28605,803
1612,-962,22198,28607,604
1613,-962,22196,28612,615
1614,-962,22196,28611,557
1615,-962,22195,28612,506
1616,-962,22191,28610,545
1617,-962,22192,28611,557
1618,12084,22195,28613,557
1619,12084,22194,28615,528
1620,12084,22195,28619,511
1621,12084,22194,28620,506
1622,12084,22197,28622,503
1623,12084,22197,28623,543
1624,16637,22204,28628,493
1625,16637,22205,28625,537
1626,16637,22198,28628,533
1627,16637,22204,28634,624
1628,16637,22197,28626,653
1629,16637,22197,28624,705
1630,16637,22193,28615,703
1631,16637,22187,28592,787
1632,16637,22177,28563,789
1633,16637,22170,28538,795
1634,16637,22164,28510,758
1635,16637,22155,28495,780
1636,16637,22151,28482,705
1637,15864,22150,28472,673
1638,15864,22144,28465,570
1639,15864,22145,28462,571
1640,15864,22143,28464,222
1641,15864,22144,28461,553
1642,15864,22142,28460,511
1643,15864,22140,28461,554
1644,6026,22140,28459,487
1645,6026,22136,28458,527
1646,6026,22135,28451,574
1647,6026,22131,28454,592
1648,6026,22129,28446,585
1649,6026,22127,28446,598
1650,6026,22125,28448,673
1651,6026,22120,28445,667
1652,6026,22121,28444,656
1653,6026,22124,28444,678
1654,6026,22122,28441,725
1655,6026,22120,28450,752
1656,-5049,22125,28450,733
1657,-5049,22120,28453,759
1658,-5049,22120,28454,764
1659,-5049,22120,28462,768
1660,-5049,22124,28467,794
1661,-5049,22127,28472,747
1662,-5049,22129,28475,700
1663,-5366,22132,28476,706
1664,-5366,22132,28480,713
1665,-5366,22135,28485,623
1666,-5366,22136,28485,563
1667,-5366,22136,28487,481
1668,-5366,22135,28486,511
1669,-5366,22139,28484,529
1670,-5366,22136,28482,533
1671,-5366,22135,28486,472
1672,-5366,22135,28480,455
1673,-5366,22131,28480,473
1674,-5366,22135,28484,489
1675,-5366,22132,28479,545
1676,-2583,22133,28482,533
1677,-2583,22130,28485,551
1678,-2583,22125,28487,577
1679,-2583,22128,28490,595
1680,-2583,22128,28489,625
1681,-2583,22126,28492,603
1682,-3002,22129,28495,705
1683,-3002,22127,28493,803
1684,-3002,22128,28498,1393
